timestep,human_0,human_1,human_2,human_3,human_4,human_5,human_6,human_7,human_8,human_9,human_10,human_11,human_12,human_13,human_14,human_15,human_16,human_17,human_18,human_19,human_20,human_21,human_22,human_23,human_24,human_25,human_26,human_27,human_28,human_29,human_30,human_31,human_32,human_33,human_34,human_35,human_36,human_37,human_38,human_39,human_40,human_41,human_42,human_43,human_44,obj_0,obj_1,obj_2,obj_3,obj_4,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,task_type
272,0.16998309446795246,0.48964688652174804,0.36364123976577045,0.5166708362504305,0.3543117624722464,0.46936529322151965,0.24857027581677849,0.19781788263816769,0.48302171535875815,0.7877509222788946,0.8650542490288518,0.3565785970879335,0.5554015496958407,0.5438688306672101,0.5371997663983145,0.7239323653663728,0.14173482303898532,0.7739779032923774,0.8746395304698497,0.738796285456983,0.856981936805108,0.7104655267170554,0.5878901814386895,0.8036352869099227,0.7570256708211598,0.323012197597917,0.049311310542503706,0.6329832853392713,0.7597892016664685,0.7397734257517923,0.6627792789891337,0.09414648853645968,0.03405672939017834,0.3164232262050125,0.31509298985948475,0.09355215477515844,0.3704618263980751,0.8027375626161095,0.6860965659099725,0.40341345503638604,0.9022427134683578,0.16869167112732153,0.35408298260507964,0.8540820543632224,0.17895466046906605,0.24234092534583962,0.5948681788839854,0.919154023915759,0.2547001783138425,0.25269716134630726,25.865248923816843,158.53573049911822,87.65748347679849,4.812305240561776,179.45021182827628,122.47806691083089,move
273,0.0670615389778273,0.5246514458790287,0.8647339725291011,0.608581544301818,0.7223457403327935,0.6709624083120317,0.686038250812393,0.75299556677128,0.6008930907502594,0.24053352117457028,0.5583682936149642,0.7791886280924614,0.8586765386343156,0.3290466661655599,0.2269492630532064,0.6339067480435111,0.1716456462485284,0.8463327984965262,0.3657984011813047,0.34324019946530426,0.5769707907563458,0.7024676019297289,0.5931778650007855,0.507527326477689,0.27519581145990457,0.29028620129287386,0.0846013734034341,0.2214270627359115,0.3820993629152176,0.7348202932946739,0.5663994601906864,0.9190752400937342,0.15711350753862185,0.33941250752905017,0.7988233748823509,0.5516518225857714,0.6085452731988773,0.4554510564752894,0.3213110392934151,0.8110472463864375,0.3362004798425643,0.8827739576292569,0.652796078937319,0.16063138093180296,0.3907898370883637,0.4780954848173119,0.7819545947436556,0.19961538234547138,0.4473746589333073,0.5142764050874801,43.170194355762284,117.98460798245344,124.50511452610301,71.04371804714164,136.19442793174045,10.591273081805369,move
274,0.6742702839850228,0.16507650135618712,0.2832473412974946,0.7430119253454903,0.58407984228418,0.5396874796797417,0.8358899794641038,0.8764681569407013,0.1372789103822889,0.9918953502046495,0.829852142465471,0.3940462477712958,0.6022012023902918,0.3422995681987199,0.21419313965882336,0.8860868124263931,0.8164871384235324,0.8767680450715157,0.4315024438792171,0.9066642259668006,0.7163410622796638,0.8424412630306708,0.13872581672202233,0.5964071001906878,0.7394095540105386,0.41716334992002824,0.5066364831311971,0.8192290491311885,0.9707390977923671,0.37071061911703596,0.755774298803828,0.8895583407161052,0.9913636926919056,0.28791198325928014,0.8886480960876849,0.5614146442241078,0.8782771234399999,0.16216359203116415,0.44290062966178645,0.7002654726071292,0.5644032526183813,0.3970840003997178,0.31267671610981573,0.8040561334020553,0.7833953478525549,0.1652821685673873,0.3590176240096712,0.38689683284305076,0.6814516879441063,0.8248505460282975,77.04231927277272,44.97739754672783,177.91445527084727,161.8068387800113,4.419232233263672,69.01017851576282,move
275,0.12978980867970336,0.6214906336582328,0.8012612781031718,0.4580180517384299,0.6096647827163615,0.19515785363440263,0.9470832531166506,0.6431857896764893,0.13208621556112443,0.6065243801478588,0.46145879586753724,0.5698758494767382,0.9629798009345787,0.1630872020657993,0.4766477257340209,0.6994976697528297,0.5576226546287879,0.6759219499902683,0.02888057657031806,0.32750371365059205,0.7310748923019665,0.22386079561746586,0.5168614372146669,0.8177149687150393,0.9137475927503301,0.5533497219975374,0.23545441608195328,0.03829099980348405,0.7263010271592829,0.38941599345346867,0.7401424661424346,0.00267834943780465,0.4705331057944311,0.7139315555944278,0.8179010525377215,0.6129889391992656,0.4727554765646774,0.3235078046542743,0.07153753827355336,0.7675041712624211,0.5714263984307358,0.10951381683328099,0.21349943550863593,0.47717632034927815,0.8330436523358279,0.34952714106115157,0.7151429471913228,0.7064220627940505,0.9915174747174469,0.973974139638167,148.58545155033704,174.21456856718018,0.8276266852525338,69.54679873541103,159.89186146915102,171.2735981779316,pick
276,0.5847359118978497,0.7736493987772441,0.1870547773487261,0.2376744508162547,0.4395607601828294,0.03973621544417538,0.6571015117928428,0.1898713171900096,0.19239962832161972,0.3148324998016502,0.8273249550345345,0.8711927760455458,0.9504772759391071,0.2638919814782972,0.09163608998314032,0.3516845438024191,0.22440038913186533,0.9317801906386582,0.8939936209664812,0.4535205495570137,0.5806120591239489,0.3413847689466353,0.7658181658404831,0.7061340634876255,0.11479065646379816,0.240185676590706,0.8887029795950486,0.19787768230162106,0.49214876562554877,0.97454615361904,0.596471032736113,0.8396492418489758,0.28796457852293433,0.7542628790340701,0.9501908913516018,0.07061277430770252,0.10235457605002152,0.5379860189890172,0.7318921001363403,0.6337724844176409,0.7570102882609411,0.6081290446408492,0.2992291144145026,0.3555785979974463,0.6203076656092348,0.04260435262860074,0.14796241430103307,0.0857822654423368,0.8290097504071938,0.4397301814066342,149.38866016794773,48.457469249557136,178.6719871692094,110.26149687105942,47.03809016279303,67.30052567759274,sort
277,0.8752487990857233,0.3586082386687649,0.13961993682459084,0.032020399684626555,0.10341926428075632,0.9152709802195191,0.2264035208744153,0.7474948523207966,0.9263584655239462,0.5466226375481911,0.8395394176054114,0.4552152027895452,0.8434627657410464,0.9230383919015283,0.2808876578969173,0.1396502375273908,0.35602401788449345,0.3418840400755201,0.3663361958661385,0.4880040972110754,0.21771970258889728,0.8444344536120557,0.20649949618921715,0.373240351386,0.30492937075595505,0.07942179688360662,0.39847639218835595,0.4142665101807237,0.1741893186590141,0.6675644846393504,0.47030551377589147,0.3726985796466298,0.13376222427550166,0.7444492097773994,0.7773278991671906,0.026911635174911575,0.9903818915504485,0.6117993617855638,0.556807512511566,0.18000363439461087,0.07925842291962337,0.7742353901646746,0.09684171385488094,0.8679756178779255,0.0217999250779074,0.07319767550599277,0.38215717298361207,0.8236307716394795,0.627935411910264,0.6449230981058269,22.83936736026795,23.854861081782055,148.84405911654872,41.259041553612924,43.323126491152834,22.599222534811208,place
278,0.5896021111634207,0.5178137091537601,0.8025933938107432,0.8267096214426155,0.3056612393245032,0.8644341927930095,0.1185884561391145,0.7162500092626499,0.25875785990931255,0.6905151336245117,0.7936406293052782,0.32910330111753894,0.012530783286897162,0.3996547954508166,0.762312851423621,0.3481123333281634,0.9840308809178208,0.0817140889193898,0.24211641969738507,0.03145491000012246,0.2888608842772026,0.9103933940510788,0.7363041881579374,0.30929134939656755,0.4535320033641501,0.10063313275831032,0.08410338556468211,0.12758936435544177,0.6514888201409474,0.09504090132417309,0.03120390826248809,0.7693474946488009,0.03401540898628552,0.8584948091852127,0.6872353458038122,0.5147789369596726,0.6486101049704023,0.9387002528381149,0.06298588616837708,0.44485375803614924,0.30718388008798125,0.24888990666988398,0.8025939444553472,0.4359508988985539,0.4571983373936349,0.3407420971673202,0.3412885377743692,0.5294188583900816,0.9409501597096933,0.11150572144112603,159.65208534562396,64.165803686083,75.33464634984568,169.3892321583593,130.4774132086216,86.77510486585226,place
279,0.6803623841853997,0.2531191768190124,0.14491940607563403,0.31635992722044104,0.9921625933082343,0.37133091837126075,0.21827200717327488,0.3241695558789036,0.07770074823932338,0.45880147105807234,0.138305315238892,0.2990757204033295,0.7764913445618442,0.4650302359306885,0.4776681235581426,0.10936716135215885,0.13813380186868163,0.10005914369161373,0.4227351272165508,0.4409754171382031,0.3090040464554672,0.4120364240555532,0.7756820553321663,0.3210965221692692,0.7316677179272935,0.33408509749978466,0.8746088078211757,0.4992584276556281,0.046924270590527506,0.14880845417604016,0.18607032887480546,0.8982033234592358,0.4901148255374981,0.040802328763769435,0.24577867732535097,0.061846489516136804,0.8491816682698746,0.24200921812684584,0.7406354020730884,0.5701679583401955,0.7377862457268074,0.901015373901061,0.15834691053916083,0.4737036437868267,0.8285662934903207,0.5585682837938449,0.8942333525503825,0.9470182317587372,0.3989791234164003,0.5958256132358112,112.7944103477191,142.28387968798586,13.719980602553466,28.40978664088985,152.70779568699663,71.75483277759726,move
280,0.24913072334896835,0.19347380455724383,0.09288397896623646,0.47524328426649387,0.6375785787259937,0.03093594915017084,0.6820857267589959,0.6579176239855952,0.7123881572215429,0.27904754847115354,0.9381077303833502,0.019125782563611082,0.47611538678865506,0.7302138260936758,0.3356074494574709,0.4023294153362498,0.7650481884149762,0.24592878509948668,0.31552209270495235,0.28537242698462706,0.6180757494114505,0.38178012127376004,0.7727498311557198,0.008273607318631804,0.6793675553508697,0.39114998540417656,0.6718777847210046,0.9793908896950042,0.919090950499164,0.17779433425849545,0.04561636591355844,0.9540173780740476,0.059504511307339136,0.8022842619699629,0.40541651349405883,0.5466139680403278,0.824266141501184,0.7200578312844887,0.08921575896578893,0.2194172060489079,0.07975412240268498,0.04167334148854873,0.47981242090467524,0.0943626493294325,0.36730741349130347,0.8971480925379869,0.6674688184370638,0.6580217112799647,0.09140907767519024,0.9152953600698182,19.357097949786116,26.538226818901517,90.47316992872348,169.48792465443256,122.03299711960727,111.46570753610864,move
281,0.33684532666410205,0.18885967506860957,0.6301643025336889,0.13278127723644828,0.29914236307108244,0.40351965809908896,0.9471619166138247,0.17999533954121572,0.1437585713243812,0.989877144655344,0.3448789114863047,0.5392565054927795,0.8909215253601916,0.3151142053098841,0.8704593195692933,0.5993370656395,0.049860366366655695,0.15682396340766291,0.6806432829511755,0.4141155272811329,0.26661011729773587,0.4810841903631007,0.3449693526706238,0.42241470023247973,0.7085651012144435,0.2944513444832665,0.53839895185436,0.7588016630631202,0.6915546742539385,0.665195585294623,0.5616578313454574,0.5637229010331364,0.3667698765538421,0.5194875515177079,0.6776966162773552,0.9309264178451346,0.14215802797487642,0.8831433816714521,0.5204195955926485,0.14080572523756107,0.13151780365140453,0.6942279543622174,0.8170609311139243,0.25903594791175233,0.9082493017639837,0.890758487500477,0.34252877411420113,0.2960848005301905,0.3118961067999346,0.17742173351202817,36.20756949838402,40.22653122433398,91.86808934321533,138.80538088939556,106.05776974993485,169.55973423308964,sort
282,0.020212448702530805,0.6525074886607695,0.9716263053372209,0.4571174361808531,0.5204456032279382,0.5885488157497465,0.10374168099547387,0.17879928452012794,0.5502741335190612,0.92676025936038,0.9306294633675051,0.861027428257345,0.4892441934952553,0.33877502907404355,0.2278481447430355,0.725747398307983,0.6960767648636444,0.19683030438373494,0.653354818946957,0.19719973659756262,0.7251687200788658,0.9861054517206929,0.6764850693000242,0.33616233534267737,0.12338593694396593,0.6048606623879227,0.7817206054373502,0.6448510457729151,0.5101215609482274,0.4029312749943794,0.9514040452275976,0.9418986018638766,0.9776573413460192,0.5646869897819939,0.5103382948356026,0.5944858067581343,0.18315807443440657,0.04431804427350572,0.2882552593016495,0.7966325910421923,0.7307778234677668,0.042228057419416265,0.2954074085562862,0.17985269124759817,0.5737444559657989,0.7590596047707425,0.12090528981545168,0.8322767905875754,0.5275975592675848,0.3149046723713582,69.1506259336338,24.730543149826097,127.15278877016797,13.099935741908421,150.9995669012763,63.32394802511253,place
283,0.4706227283870501,0.5874123870549584,0.08332609821839188,0.8106911210151615,0.2968244127301257,0.6483140576692704,0.3407512439431464,0.8569425340512653,0.9711717564631519,0.35287993438278786,0.768835048375626,0.7879184788553636,0.7376811909983458,0.9371274745699462,0.9617704003268164,0.6531978474849146,0.6043703042771859,0.3071958466908682,0.35962467085333716,0.06684929364640835,0.7023268734204482,0.23862021686205848,0.761514236049031,0.320686838629091,0.49644696549348477,0.5558705857155679,0.041366753752737795,0.4708809242046612,0.9087429239017527,0.5793781586390087,0.4873984617124757,0.3342394930004854,0.2009617188683831,0.8407745692039014,0.06101747559252646,0.27995727023723793,0.3550948736842888,0.8916567106432253,0.3985222507049373,0.5780197792589894,0.3927463660351871,0.9716399749235196,0.355986404796243,0.8665460419938612,0.5015861663063522,0.3205080271338583,0.5058664903630516,0.7517563767929153,0.19674238833205016,0.46847918691315715,100.16532832955816,85.12480075233434,84.95136719985186,150.3626692171234,96.74395338014145,163.72552082640144,move
284,0.6114373001311824,0.9259016224794754,0.5641834228342164,0.7123209681883489,0.3628511417234148,0.9710099258078443,0.11189898262043207,0.5612749594563367,0.6909938079006767,0.9394594854762165,0.996693415703043,0.025960168376501058,0.07120014404311736,0.18831900590541084,0.5993853500852604,0.7959224162356211,0.6806059882178694,0.02007377549562195,0.8032275377579551,0.23097744605686743,0.5618374686191984,0.3477860936153081,0.9374456846813133,0.15792726795319312,0.5134536429327219,0.06880508550405295,0.28662603650245366,0.1797664727961884,0.2398461504194137,0.31765677493849753,0.8922546204606184,0.20538996337923976,0.8905121607258724,0.5348274978536989,0.913378975790352,0.5647775076314683,0.1107433805046718,0.34146942763384003,0.7783478284258275,0.8687284699926511,0.8170359647562103,0.6943338307731484,0.5857812072495658,0.7785090045159829,0.3838399317181995,0.28964983422290946,0.4066252680928538,0.8178940012530613,0.48889766091016973,0.9859346595900012,175.42508637180396,115.92147270223793,29.62740370942294,36.03896005314291,82.01058344686952,175.60556877456722,pick
285,0.7163536795430941,0.16628365232067455,0.2270804015057971,0.16461060707331976,0.2740208863576,0.5679236597886917,0.5508714558058506,0.0688130310474876,0.9093655350851783,0.8644310110446385,0.5988062673845936,0.6102776967620342,0.5756832296014702,0.2660579278542402,0.8451488050492092,0.7831160820905719,0.6187950856846631,0.6392593205643676,0.22550761837557454,0.3112690036451887,0.8439385664499905,0.9098738105476846,0.9266115398094611,0.2662129548226315,0.30955006896002013,0.14905564605992827,0.9096622851201336,0.7577095303034374,0.9718944283945123,0.5209408221614212,0.280307624912955,0.20437821520756383,0.8883140264859158,0.5803790964087244,0.9160470982830848,0.7057316420787637,0.5311145720886544,0.11750260399069001,0.6965962702080467,0.6231431128734158,0.5834812058865978,0.41987651393629677,0.5826618614548762,0.14935846143229903,0.47492479360537976,0.7657930618626144,0.27645233127130664,0.6488034358101753,0.6812221026135458,0.3022606899100254,96.6833528560935,37.00687240823646,155.40953524494535,12.083119274988947,75.6406282629888,0.7456131377543929,sort
286,0.9379755315344923,0.9041207934686089,0.6428003139595514,0.5885083094495079,0.8792087498156558,0.43424014219120355,0.44116089322610796,0.9861774245935093,0.2254951359249856,0.3605364709641309,0.2490108346345411,0.5403768801427763,0.8520056850760693,0.5410787532095136,0.07483360651939963,0.6560544070067929,0.5983142781204901,0.8625013465335446,0.22814435011463907,0.3237884379425021,0.6882953525180927,0.5242790439308599,0.5026360184612353,0.13620481150254693,0.44316649429568944,0.8315283157352984,0.527039686627458,0.8444513936806357,0.8584306475652336,0.4177735698739363,0.345296887858903,0.6998334416557419,0.38824579268287385,0.8373265112366686,0.582169323145485,0.2855349941203441,0.2787787077059657,0.013935755066792899,0.6770261744147751,0.5349259348661319,0.753857450576543,0.7989398573864966,0.6605373954172032,0.1502808385347133,0.3205590425430289,0.5840262092940186,0.6559347168185696,0.9969220840734828,0.11195451184308114,0.7621817899589749,70.78375207543931,56.10102173121469,151.11671122139853,43.02092243110412,16.063836993639875,69.54224169165406,place
287,0.10239098111459,0.9570520730004287,0.7223944049253214,0.13860086655906934,0.07642863762136343,0.05349047716242006,0.79818699370609,0.37945022805111694,0.5314650013413583,0.9271161098574373,0.3655957058562219,0.17940171132970206,0.8519622807784009,0.8548577856903341,0.4460784486402497,0.026745441353472454,0.9215722528775669,0.0736163809163628,0.11195404500636363,0.32754029841574983,0.16846839300774097,0.42025075864812433,0.7612269867951683,0.5460695364924717,0.6967289163078292,0.10916552088474296,0.588120605583201,0.9090520999770395,0.4936836489072767,0.32376006898543774,0.12284779941183543,0.3532593832231814,0.985123211403731,0.7559398028899871,0.3434702105224168,0.23826879356628494,0.7372772891172776,0.16742332929486958,0.38826157222829105,0.4751381622916583,0.8995517701169536,0.524784256672114,0.559297781701963,0.20856733947129813,0.44290598002017567,0.8052626504566947,0.45280313204316647,0.45335637773732307,0.2882659319952815,0.7637295368475784,56.80819953231419,14.028734526704794,139.67872779438179,81.77936725026652,158.93371825941173,122.77149820637186,pick
288,0.5085463596434094,0.9229817062263139,0.3756996178220722,0.9720354274710914,0.4355653263528705,0.9838635613233311,0.6003903936927458,0.10003356146887965,0.587069719193449,0.9272089573804959,0.10558396164309114,0.3170380816473911,0.8662289011207961,0.6623565587309151,0.7355469002312117,0.572379677331337,0.2222356729395022,0.5385017614997117,0.8680448347090111,0.4565825037115163,0.2785700547251371,0.43458382184026,0.15257007902482234,0.44791232390729174,0.7088405320679515,0.7289577181153175,0.7082125352123934,0.3676655675308844,0.011967828647254652,0.26127637072317567,0.7738069796087673,0.9777801491400501,0.03197909021745271,0.23509251511420626,0.5449192069105496,0.26374822941491394,0.002066254039106874,0.8782021763817429,0.7694983152925192,0.9037707343784291,0.7756526296752719,0.005425872482665572,0.06327700058943875,0.09026825859164433,0.8777881639769867,0.8518967314057845,0.9137184921184052,0.7131326484141057,0.9055257965566216,0.8540118740925923,61.581817599401035,0.4945446184307123,116.72345859158321,29.069637121614175,57.44464849307145,12.888879608035468,sort
289,0.23847416558644263,0.1693148345288138,0.4131394503513799,0.3742465066084548,0.9059546101540097,0.9390963262119627,0.26677764228255185,0.1338228464771879,0.29188727336990683,0.4912712558384984,0.8732265471067023,0.40457774708492567,0.44851332512898257,0.13708604791383228,0.4082085581520364,0.8197751974155189,0.5079888226442932,0.013883010618452873,0.18188849706566257,0.3425399788378334,0.5518539169885197,0.6466836914726166,0.3022763728391964,0.9808466018459742,0.0726486046653978,0.865794228315312,0.7298157588346371,0.025913947220224665,0.7462405428232461,0.2349399858325737,0.990961605486906,0.886451369073674,0.6371491279470679,0.7501470177750813,0.7346485734765624,0.9617026868234472,0.04164394103968139,0.5681482505861477,0.7958523522903828,0.7079478319416825,0.8320326304414618,0.8301088450320809,0.5420286417197391,0.36453577605469645,0.760098661884786,0.8628138071744019,0.3442515256038988,0.5909897485036519,0.6454836397666227,0.2685489996591781,89.44001633513503,120.04173005087354,12.86235632973131,78.30701016390819,59.6988328203617,82.97842022046511,sort
290,0.2545260493328463,0.012227995703477879,0.08100917647269767,0.7292107330589246,0.7885783976413977,0.017833130348680615,0.029886371372718545,0.8559495877482601,0.40675103173757077,0.31068253113704936,0.9368954264078625,0.07169833886833143,0.17445298766241224,0.20501436481073365,0.8326494613561118,0.18495377075789465,0.09404773305285485,0.438796559831345,0.4160551794975005,0.4888644585562557,0.06180682469951149,0.33373551574229876,0.4754380906940361,0.9764398840042906,0.790239938146714,0.14253828718213224,0.5669268364218489,0.6884168777423211,0.6412410517246255,0.8390580434975979,0.8943472680474882,0.18439640354253917,0.4508786749133714,0.9854753707278517,0.8225456879886617,0.262253030341411,0.9915979429667832,0.04853772694710812,0.48147407766151273,0.5979423511685161,0.9072761355580689,0.12358787988754916,0.06101993856414922,0.5814780947891378,0.5171860302020829,0.5524481186428082,0.3617502843375262,0.17021834752942488,0.12378695023322284,0.6950896176151129,93.22218249069167,178.8128431727112,102.92450991433897,17.35260512665459,149.76626917409044,59.92672087861788,move
291,0.15670388293148763,0.17560705212750427,0.1845816019393116,0.9445865801473355,0.838728384232223,0.4172547546419779,0.893863428290694,0.47787665944315194,0.4466109990960462,0.2657288079428738,0.8313327480489263,0.5889638176659563,0.5092996898883492,0.3948499033814298,0.5403017707900897,0.8998030243601018,0.8471191027096665,0.12849905881384693,0.4952781838564808,0.6909760652812295,0.27639800719892016,0.08865375487233362,0.31139578768114495,0.768990031731453,0.6011453736100887,0.42042799855297064,0.8057631597847372,0.6642310064673321,0.42237905330585623,0.6849059204528888,0.1494640826749407,0.2346548625828565,0.7792326970236011,0.4219385099302432,0.6992271508051677,0.8488599846311415,0.7626136914393075,0.14409349519287484,0.20976498982734304,0.9395418935393719,0.3150702199372405,0.7451890384859059,0.5746982423573538,0.8200082661125274,0.5448034175565611,0.8017271356859547,0.34203097943776817,0.6247128981791792,0.9274091563332152,0.7802728978542,84.68167447362778,141.88693783137745,177.43497551101922,94.78739199617648,24.53687907988951,118.97757702065972,move
292,0.658805229449447,0.06779483126638153,0.041675418020096444,0.9241606895071643,0.5763665704564239,0.3480708032901605,0.9273287860080125,0.6755337401444613,0.11778315579213439,0.0740066203426133,0.10568916967720288,0.7012573410314573,0.35270560740035384,0.4978601186199594,0.4506110217862347,0.6845009322186516,0.4087408378945856,0.08569446369949829,0.7529836879450411,0.3809872815605444,0.6516050014149514,0.19249428504487653,0.7915034721748729,0.9845697583672999,0.07151880560035973,0.038619233826602595,0.9845621286420041,0.9573897699921105,0.2248240706936525,0.06313250712707275,0.09834372908534794,0.5030449323509467,0.7120130338053048,0.9467022213144329,0.046501771545793824,0.6875765031411128,0.2119411042369933,0.5783648132472188,0.6290316938694522,0.6284328768385222,0.7212655051108752,0.07396888640455057,0.9660621002708613,0.8144783913077958,0.7005275814917653,0.29659472798219266,0.6905737530624242,0.25414190881793286,0.7057405167050741,0.9346534008474835,68.34292652231693,70.84241791986902,55.86014351500646,70.14755441048052,108.03002043281705,120.30901893007777,pick
293,0.1125699045014863,0.028488871378880787,0.5031545904445378,0.14624791350914856,0.9774607228541048,0.9008050268471587,0.5417636013223003,0.8131110680602426,0.7673868772051244,0.3894497862210291,0.6557598932831394,0.28443097612255275,0.2609892728089578,0.7349687222563271,0.4561656205363327,0.07222986139289411,0.6949639895750431,0.49552060537187415,0.8177949179632752,0.6793719262277329,0.18683922500165073,0.852551081539004,0.6015620191264561,0.4575834520707338,0.2503881740741781,0.2604436435905534,0.15973455212147158,0.4866177152587795,0.28089272434382695,0.47808940139154155,0.8558363289784803,0.1020527259359515,0.9361517811953365,0.3042967567580783,0.8439803919607446,0.27340042402929776,0.9816302755800179,0.9516594013908083,0.916824202246692,0.9926717043818848,0.47517149645515844,0.3785204485926289,0.9717540521035131,0.42933946901737163,0.23288237421266655,0.11653643442781514,0.7103038978148088,0.7073058042382275,0.8857760509775168,0.2631639106435191,16.048475137438732,129.05522014087484,83.35942228271517,162.96966951177913,104.1749249011989,68.63331180120073,place
294,0.6042727009160065,0.6794182915149812,0.3303730092901773,0.058920987961405324,0.454274366096033,0.8972180178405407,0.06770734770872466,0.4886133244238472,0.3914422516326672,0.7938834396945109,0.6417058571413694,0.4520708324676267,0.6845243518294848,0.5618923472753965,0.9245074872659833,0.4301045319007857,0.41281646552623696,0.674774808902964,0.903015588930602,0.121264837466181,0.1251722259971615,0.6072166153285653,0.44352876726032575,0.3616576571358856,0.3780587850821814,0.5413507222791298,0.9449408013160402,0.8786327603097521,0.9605790043866367,0.4369130326115601,0.0019231333373335158,0.7756366706662462,0.4905588059460789,0.18375469449233772,0.009546840787810873,0.38860023515284203,0.6897736762881733,0.7052015337256304,0.3932476130838043,0.591580516238101,0.9549648705379754,0.05138190451365532,0.11412535077658648,0.8716570809807647,0.744093718865282,0.941229518376259,0.1711922624166392,0.8483960761850073,0.16154704194271885,0.21019602009808447,46.54485340247591,12.622946032290361,172.31461322488983,104.33985018698039,91.45957049739879,67.02252937921821,pick
295,0.7545630202684261,0.9751751360152046,0.2393216668882544,0.9665424502581088,0.6141493655703265,0.6586027615019862,0.6314308997114924,0.46607230174901826,0.4457785924508013,0.0131006990685264,0.10989216245045896,0.5219700218729884,0.25915247830709054,0.009602415990395907,0.10136098943028138,0.38458455065920905,0.10934051511725185,0.3713309323654014,0.3556141502020015,0.3385656657573556,0.07757894429172796,0.2800410628133597,0.46904141820841583,0.20534184557948798,0.03140508533723618,0.021006737967093514,0.4586169573645055,0.7462960507143697,0.9127797374300158,0.853327962735302,0.13001368491569731,0.7004714541563597,0.8685742067019822,0.5788136940458928,0.599848013671606,0.3022200911289106,0.39965885767279263,0.2262537718298535,0.819339243107769,0.5571104973754262,0.23269079981185836,0.4197946718729023,0.27704599734352153,0.875674087378651,0.07949778905836913,0.4155345524160001,0.4031759565761103,0.7491881393352849,0.29266770819060994,0.21525275320259796,41.83768000368874,8.514487060789103,125.94785855246512,131.79309601558393,171.8792148395816,136.09329034512388,place
296,0.2362292523638696,0.8906621640803957,0.37527125459101784,0.22298346133758518,0.35066075653358575,0.13981462115094878,0.7350203189390473,0.24319115405649339,0.4403741405163576,0.2981212089930033,0.4691700691451822,0.9431179343822848,0.11182950143283776,0.7005141521259433,0.6238046441373926,0.27749108167194037,0.9135055268160096,0.7807198633360636,0.03562295893268552,0.5256448609835875,0.2399232547865503,0.8262732123857864,0.4817574962765945,0.5309037144887843,0.3512701996096428,0.28063894479340024,0.34162340020344173,0.8891638657724003,0.9973277117736642,0.07725103531258093,0.14839075436226445,0.105989513853054,0.09964103406838731,0.6190393518386146,0.4381161890536056,0.7412938633701933,0.48294001633601813,0.13464849955355285,0.6603485715303893,0.7306943460712501,0.5319838986603934,0.6133528795709737,0.11525266704623549,0.2778045262398142,0.17277476641322287,0.14931625309851504,0.32804782189620096,0.2728334463988863,0.45361104236576133,0.45606695318272195,130.11736577160872,60.50477918546764,121.14703019799848,12.414942839423746,73.6974337965214,76.94362542173633,sort
297,0.16368241963876706,0.4143422749715939,0.6787206722438951,0.14960490907763235,0.5596287217901865,0.06330305812715453,0.4225525192123276,0.3526861936409804,0.44406930287292545,0.29120060344528387,0.967003230423498,0.14654132007345633,0.8365560806066261,0.683389482536669,0.043524009868986524,0.4488066382109165,0.4098444509022061,0.4702270492924574,0.16764357410557562,0.7579224648204035,0.5463348890371018,0.6183633401798003,0.7367058671596156,0.30988604196620184,0.6218257918034769,0.07603432063246007,0.32622541700670726,0.8001300692617741,0.5845962949990915,0.13321181701181783,0.8585704586394273,0.4230549434720696,0.1056262827859955,0.9523860334437503,0.46420331351601174,0.5513028678357038,0.41588841543890354,0.6158410820621255,0.712640897010813,0.5201353522624315,0.343213586880032,0.4798550620002626,0.13008749932078645,0.1772505487418985,0.956616171015107,0.9876628407804271,0.8688893748564219,0.3905615608040608,0.6116273184246369,0.39959454382562565,114.36537860941942,91.72739453987134,150.03395104360686,129.0850623727334,153.21859694804255,43.15599513303172,move
298,0.8457695630068202,0.45309657278240356,0.08186073612060862,0.3215781658770438,0.6096660708855928,0.6545780438732275,0.8869022305311203,0.7569193235290176,0.6491556225633804,0.6265526336356636,0.7727273018953793,0.42388470926421573,0.8051192031079838,0.10381740264063621,0.3709386130447354,0.600538538888183,0.7280722320820031,0.7006440811271568,0.23882735640996444,0.7331189071641618,0.7331991824297316,0.04494825654636769,0.7871162409643256,0.8850500983182014,0.6023823749489643,0.11327074263103354,0.6843271899801441,0.9777029944962726,0.2383529123141025,0.3578713557902431,0.9959383111852236,0.1719493012995693,0.6377475015618128,0.5902169669218416,0.9177695835324594,0.8837467174165087,0.34163593004761805,0.36586093531408714,0.8905741627588369,0.1935603915248839,0.6181386007089119,0.776583262167243,0.9885949590035085,0.13346426297660807,0.85824480133912,0.18473190141268148,0.9633393277145422,0.9429278367476106,0.35993301545569645,0.04640819305559307,66.19072639225672,72.33531979696143,143.636464855832,42.81005434799215,16.480484518194437,108.62776951142207,place
